customer_id,last_tx_date,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,customer_segment,location
C1020693,2016-10-24,8,2,1196.21,5,3,3,533,Loyal Customers,AHMEDABAD
C1011668,2016-10-24,8,1,1196.21,5,2,3,523,Potential Loyalists,HYDERABAD
C1033469,2016-10-17,15,2,1196.06,4,3,3,433,Loyal Customers,NEW DELHI
C1000112,2016-08-28,65,1,1196.03,1,1,3,113,Low Value / Casual,SURAT
C1030294,2016-10-14,18,3,1195.82,4,4,3,443,Loyal Customers,LUCKNOW
C1042534,2016-10-21,11,1,1195.77,4,2,3,423,Potential Loyalists,NEW DELHI
C1014354,2016-10-29,3,2,1195.72,5,4,3,543,Loyal Customers,HYDERABAD
C1025035,2016-10-17,15,1,1195.54,4,2,3,423,Potential Loyalists,NOIDA
C1018497,2016-10-16,16,2,1195.38,4,3,3,433,Loyal Customers,PUNE
C1021244,2016-10-13,19,3,1195.31,4,4,3,443,Loyal Customers,HYDERABAD
C1022270,2016-10-06,26,2,1195.29,3,3,3,333,Loyal Customers,GURGAON
C1014409,2016-10-20,12,3,1195.27,4,4,3,443,Loyal Customers,KOLKATA
C1016364,2016-09-18,44,1,1195.13,2,1,3,213,Low Value / Casual,JAIPUR
C1029860,2016-10-30,2,3,1195.06,5,5,3,553,Loyal Customers,AHMEDABAD
C1032517,2016-10-11,21,4,1194.94,3,5,3,353,Loyal Customers,BANGALORE
C1002702,2016-10-01,31,2,1194.91,3,3,3,333,Loyal Customers,CHENNAI
C1044876,2016-10-04,28,3,1194.82,3,4,3,343,Loyal Customers,BANGALORE
C1007868,2016-09-29,33,2,1194.79,3,3,3,333,Loyal Customers,PUNE
C1023503,2016-10-30,2,3,1194.73,5,5,3,553,Loyal Customers,HYDERABAD
C1008342,2016-09-24,38,2,1194.72,2,3,3,233,At Risk,MUMBAI
C1035831,2016-10-17,15,3,1194.59,4,4,3,443,Loyal Customers,KOLKATA
C1031636,2016-09-19,43,1,1194.56,2,1,3,213,Low Value / Casual,BANGALORE
C1042310,2016-10-31,1,3,1194.5,5,5,3,553,Loyal Customers,INDORE
C1010263,2016-10-03,29,3,1194.42,3,4,3,343,Loyal Customers,MUMBAI
C1029164,2016-10-17,15,2,1194.41,4,3,3,433,Loyal Customers,LUCKNOW
C1046175,2016-08-23,70,2,1194.41,1,2,3,123,Low Value / Casual,NOIDA
C1022087,2016-08-28,65,2,1194.39,1,2,3,123,Low Value / Casual,CHENNAI
C1034859,2016-09-15,47,1,1194.35,2,1,3,213,Low Value / Casual,PUNE
C1003502,2016-10-06,26,2,1194.19,3,3,3,333,Loyal Customers,KOLKATA
C1013917,2016-10-22,10,1,1194.19,4,2,3,423,Potential Loyalists,BANGALORE
C1034312,2016-10-28,4,3,1194.08,5,5,3,553,Loyal Customers,NOIDA
C1020106,2016-09-18,44,2,1194.05,2,2,3,223,Low Value / Casual,NOIDA
C1032763,2016-09-23,39,1,1194.0,2,1,3,213,Low Value / Casual,NEW DELHI
C1028156,2016-09-08,54,1,1193.99,2,1,3,213,Low Value / Casual,PUNE
C1019907,2016-08-19,74,1,1193.83,1,1,3,113,Low Value / Casual,BANGALORE
C1031959,2016-10-23,9,2,1193.7,5,3,3,533,Loyal Customers,NOIDA
C1003318,2016-09-13,49,1,1193.68,2,1,3,213,Low Value / Casual,INDORE
C1002380,2016-09-13,49,2,1193.66,2,2,3,223,Low Value / Casual,AHMEDABAD
C1001439,2016-10-29,3,3,1193.61,5,5,3,553,Loyal Customers,NEW DELHI
C1007644,2016-10-16,16,4,1193.54,4,5,3,453,Loyal Customers,LUCKNOW
C1029359,2016-09-23,39,2,1193.37,2,3,3,233,At Risk,MUMBAI
C1000361,2016-08-17,76,2,1193.34,1,2,3,123,Low Value / Casual,KOLKATA
C1039410,2016-10-12,20,1,1193.08,3,2,3,323,Low Value / Casual,NEW DELHI
C1014629,2016-10-08,24,2,1193.05,3,3,3,333,Loyal Customers,PUNE
C1031541,2016-09-29,33,2,1193.0,3,3,3,333,Loyal Customers,BANGALORE
C1040080,2016-09-25,37,3,1192.94,2,4,3,243,At Risk,GURGAON
C1011027,2016-10-21,11,3,1192.92,4,4,3,443,Loyal Customers,MUMBAI
C1013188,2016-10-02,30,4,1192.84,3,5,3,353,Loyal Customers,GURGAON
C1010038,2016-10-07,25,2,1192.83,3,3,3,333,Loyal Customers,HYDERABAD
C1037002,2016-09-27,35,3,1192.81,2,4,3,243,At Risk,PUNE
C1045189,2016-10-03,29,3,1192.6,3,4,3,343,Loyal Customers,HYDERABAD
C1041530,2016-10-03,29,3,1192.56,3,4,3,343,Loyal Customers,SURAT
C1023178,2016-10-31,1,3,1192.52,5,5,3,553,Loyal Customers,BANGALORE
C1032314,2016-09-11,51,1,1192.4,2,1,3,213,Low Value / Casual,HYDERABAD
C1010999,2016-09-19,43,4,1192.36,2,5,3,253,At Risk,CHENNAI
C1002772,2016-09-28,34,1,1192.05,3,1,3,313,Low Value / Casual,LUCKNOW
C1029004,2016-10-31,1,3,1191.81,5,5,3,553,Loyal Customers,GURGAON
C1019419,2016-08-11,82,1,1191.76,1,1,3,113,Low Value / Casual,THANE
C1017791,2016-10-26,6,4,1191.7,5,5,3,553,Loyal Customers,CHENNAI
C1013466,2016-10-18,14,2,1191.68,4,3,3,433,Loyal Customers,BANGALORE
C1045724,2016-10-23,9,2,1191.65,4,3,3,433,Loyal Customers,BANGALORE
C1013679,2016-10-28,4,1,1191.64,5,2,3,523,Potential Loyalists,NOIDA
C1037043,2016-10-22,10,2,1191.56,4,3,3,433,Loyal Customers,KOLKATA
C1000579,2016-10-27,5,2,1191.46,5,3,3,533,Loyal Customers,MUMBAI
C1019846,2016-10-30,2,5,1191.18,5,5,3,553,Loyal Customers,CHENNAI
C1008447,2016-10-30,2,4,1191.18,5,5,3,553,Loyal Customers,CHENNAI
C1025029,2016-08-09,84,2,1191.08,1,2,3,123,Low Value / Casual,MUMBAI
C1003385,2016-10-15,17,1,1191.06,4,2,3,423,Potential Loyalists,INDORE
C1049648,2016-10-19,13,3,1191.01,4,4,3,443,Loyal Customers,MUMBAI
C1043245,2016-08-28,65,2,1190.89,1,2,3,123,Low Value / Casual,MUMBAI
C1031748,2016-10-29,3,2,1190.87,5,4,3,543,Loyal Customers,BANGALORE
C1021140,2016-10-30,2,2,1190.84,5,4,3,543,Loyal Customers,MUMBAI
C1038692,2016-10-15,17,3,1190.78,4,4,3,443,Loyal Customers,GURGAON
C1017861,2016-10-29,3,4,1190.76,5,5,3,553,Loyal Customers,BANGALORE
C1035589,2016-10-22,10,2,1190.76,4,3,3,433,Loyal Customers,MUMBAI
C1023477,2016-09-20,42,2,1190.75,2,3,3,233,At Risk,BANGALORE
C1019877,2016-08-21,72,2,1190.7,1,2,3,123,Low Value / Casual,THANE
C1011634,2016-10-13,19,4,1190.59,4,5,3,453,Loyal Customers,NOIDA
C1043943,2016-09-25,37,2,1190.55,2,3,3,233,At Risk,BANGALORE
C1010227,2016-10-24,8,2,1190.38,5,3,3,533,Loyal Customers,KOLKATA
C1008958,2016-10-27,5,3,1190.35,5,5,3,553,Loyal Customers,NEW DELHI
C1011172,2016-08-27,66,4,1190.06,1,5,3,153,At Risk,NEW DELHI
C1038281,2016-09-05,57,2,1190.05,1,2,3,123,Low Value / Casual,BANGALORE
C1013848,2016-09-05,57,2,1190.05,1,2,3,123,Low Value / Casual,MUMBAI
C1035655,2016-09-24,38,4,1190.03,2,5,3,253,At Risk,AHMEDABAD
C1026727,2016-09-12,50,1,1189.97,2,1,3,213,Low Value / Casual,NEW DELHI
C1017021,2016-10-03,29,2,1189.91,3,3,3,333,Loyal Customers,CHENNAI
C1049379,2016-10-15,17,3,1189.84,4,4,3,443,Loyal Customers,MUMBAI
C1043528,2016-08-30,63,2,1189.84,1,2,3,123,Low Value / Casual,HYDERABAD
C1013883,2016-08-13,80,1,1189.7,1,1,3,113,Low Value / Casual,MUMBAI
C1011284,2016-10-21,11,2,1189.65,4,3,3,433,Loyal Customers,NEW DELHI
C1041559,2016-09-17,45,2,1189.64,2,2,3,223,Low Value / Casual,PUNE
C1035159,2016-10-09,23,2,1189.63,3,3,3,333,Loyal Customers,BANGALORE
C1047054,2016-10-20,12,3,1189.61,4,4,3,443,Loyal Customers,PUNE
C1016478,2016-09-09,53,1,1189.37,2,1,3,213,Low Value / Casual,KOLKATA
C1027110,2016-10-20,12,2,1189.36,4,3,3,433,Loyal Customers,PUNE
C1036096,2016-08-24,69,3,1189.34,1,4,3,143,At Risk,KOLKATA
C1005348,2016-10-28,4,2,1189.09,5,4,3,543,Loyal Customers,GURGAON
C1048952,2016-09-13,49,1,1188.67,2,1,3,213,Low Value / Casual,BANGALORE
C1036362,2016-08-20,73,2,1188.59,1,2,3,123,Low Value / Casual,JAIPUR
C1019634,2016-10-28,4,4,1188.38,5,5,3,553,Loyal Customers,NOIDA
C1028934,2016-10-16,16,3,1188.37,4,4,3,443,Loyal Customers,BANGALORE
C1025223,2016-09-29,33,2,1188.27,3,3,3,333,Loyal Customers,NEW DELHI
C1034178,2016-08-21,72,2,1187.91,1,2,3,123,Low Value / Casual,NEW DELHI
C1032244,2016-10-06,26,3,1187.9,3,4,3,343,Loyal Customers,NOIDA
C1006210,2016-10-28,4,3,1187.86,5,5,3,553,Loyal Customers,GURGAON
C1038396,2016-09-26,36,2,1187.81,2,3,3,233,At Risk,PUNE
C1032160,2016-10-18,14,3,1187.73,4,4,3,443,Loyal Customers,CHENNAI
C1042955,2016-10-01,31,3,1187.71,3,4,3,343,Loyal Customers,NEW DELHI
C1026628,2016-10-05,27,2,1187.7,3,3,3,333,Loyal Customers,MUMBAI
C1030911,2016-09-27,35,2,1187.55,2,3,3,233,At Risk,HYDERABAD
C1015969,2016-09-20,42,2,1187.55,2,3,3,233,At Risk,KOLKATA
C1012041,2016-08-17,76,1,1187.54,1,1,3,113,Low Value / Casual,CHENNAI
C1048160,2016-09-03,59,1,1187.52,1,1,3,113,Low Value / Casual,BANGALORE
C1045115,2016-08-22,71,3,1187.5,1,4,3,143,At Risk,CHENNAI
C1018920,2016-08-26,67,2,1187.49,1,2,3,123,Low Value / Casual,GURGAON
C1031990,2016-10-28,4,4,1187.47,5,5,3,553,Loyal Customers,HYDERABAD
C1023880,2016-09-12,50,1,1187.44,2,1,3,213,Low Value / Casual,THANE
C1001971,2016-10-19,13,2,1187.29,4,3,3,433,Loyal Customers,BANGALORE
C1035916,2016-10-10,22,2,1187.27,3,3,3,333,Loyal Customers,NEW DELHI
C1029822,2016-09-12,50,3,1187.11,2,4,3,243,At Risk,BANGALORE
C1042515,2016-09-08,54,3,1187.08,2,4,3,243,At Risk,CHENNAI
C1011030,2016-09-22,40,3,1187.04,2,4,3,243,At Risk,BANGALORE
C1017748,2016-09-11,51,2,1186.96,2,2,3,223,Low Value / Casual,CHENNAI
C1012965,2016-08-21,72,1,1186.96,1,1,3,113,Low Value / Casual,KOLKATA
C1009511,2016-10-29,3,4,1186.95,5,5,3,553,Loyal Customers,NOIDA
C1021699,2016-10-18,14,3,1186.86,4,4,3,443,Loyal Customers,NEW DELHI
C1014005,2016-09-08,54,1,1186.8,2,1,3,213,Low Value / Casual,PUNE
C1017811,2016-10-16,16,5,1186.73,4,5,3,453,Loyal Customers,NOIDA
C1023630,2016-10-06,26,1,1186.73,3,2,3,323,Low Value / Casual,BANGALORE
C1045153,2016-08-27,66,2,1186.69,1,2,3,123,Low Value / Casual,MUMBAI
C1026156,2016-09-26,36,4,1186.68,2,5,3,253,At Risk,MUMBAI
C1015393,2016-10-22,10,2,1186.42,4,3,3,433,Loyal Customers,GURGAON
C1001024,2016-10-09,23,3,1186.29,3,4,3,343,Loyal Customers,BANGALORE
C1017036,2016-09-13,49,2,1186.09,2,2,3,223,Low Value / Casual,BANGALORE
C1024855,2016-10-24,8,1,1185.82,5,2,3,523,Potential Loyalists,GURGAON
C1047751,2016-10-31,1,2,1185.79,5,4,3,543,Loyal Customers,MUMBAI
C1026877,2016-10-22,10,2,1185.75,4,3,3,433,Loyal Customers,MUMBAI
C1023232,2016-10-28,4,3,1185.71,5,5,3,553,Loyal Customers,KOLKATA
C1046183,2016-10-04,28,2,1185.65,3,3,3,333,Loyal Customers,HYDERABAD
C1031677,2016-10-02,30,2,1185.56,3,3,3,333,Loyal Customers,PUNE
C1044186,2016-08-29,64,2,1185.45,1,2,3,123,Low Value / Casual,HYDERABAD
C1009678,2016-10-31,1,4,1185.44,5,5,3,553,Loyal Customers,KOLKATA
C1019339,2016-10-20,12,4,1185.25,4,5,3,453,Loyal Customers,BANGALORE
C1009659,2016-08-28,65,2,1185.22,1,2,3,123,Low Value / Casual,MUMBAI
C1028508,2016-08-20,73,2,1185.07,1,2,3,123,Low Value / Casual,NOIDA
C1009144,2016-09-06,56,3,1184.98,1,4,3,143,At Risk,BANGALORE
C1046057,2016-10-29,3,3,1184.92,5,5,3,553,Loyal Customers,NOIDA
C1031967,2016-08-30,63,2,1184.84,1,2,3,123,Low Value / Casual,BANGALORE
C1014684,2016-09-19,43,2,1184.79,2,3,3,233,At Risk,PUNE
C1047251,2016-09-06,56,3,1184.74,1,4,3,143,At Risk,NEW DELHI
C1024921,2016-10-15,17,2,1184.56,4,3,3,433,Loyal Customers,MUMBAI
C1004788,2016-10-08,24,3,1184.5,3,4,3,343,Loyal Customers,KOLKATA
C1036177,2016-10-29,3,2,1184.48,5,4,3,543,Loyal Customers,AHMEDABAD
C1002386,2016-10-02,30,2,1184.34,3,3,3,333,Loyal Customers,CHENNAI
C1031367,2016-10-31,1,2,1184.28,5,4,3,543,Loyal Customers,BANGALORE
C1031284,2016-10-20,12,2,1184.28,4,3,3,433,Loyal Customers,NEW DELHI
C1026842,2016-10-13,19,4,1184.26,4,5,3,453,Loyal Customers,BANGALORE
C1035328,2016-10-25,7,2,1184.05,5,3,3,533,Loyal Customers,CHENNAI
C1031109,2016-10-07,25,2,1183.97,3,3,3,333,Loyal Customers,CHENNAI
C1009338,2016-10-04,28,3,1183.92,3,4,3,343,Loyal Customers,HYDERABAD
C1020995,2016-09-03,59,2,1183.92,1,2,3,123,Low Value / Casual,THANE
C1030890,2016-09-07,55,1,1183.89,1,1,3,113,Low Value / Casual,JAIPUR
C1040155,2016-08-25,68,2,1183.86,1,2,3,123,Low Value / Casual,MUMBAI
C1033906,2016-10-19,13,4,1183.61,4,5,3,453,Loyal Customers,MUMBAI
C1025222,2016-09-29,33,4,1183.59,3,5,3,353,Loyal Customers,HYDERABAD
C1031613,2016-10-21,11,5,1183.46,4,5,3,453,Loyal Customers,NEW DELHI
C1003845,2016-09-03,59,2,1183.41,1,2,3,123,Low Value / Casual,NEW DELHI
C1045395,2016-10-13,19,3,1183.39,4,4,3,443,Loyal Customers,PUNE
C1044263,2016-09-11,51,4,1183.36,2,5,3,253,At Risk,PUNE
C1007540,2016-09-23,39,2,1183.36,2,3,3,233,At Risk,AHMEDABAD
C1027976,2016-09-09,53,2,1183.34,2,2,3,223,Low Value / Casual,JAIPUR
C1028717,2016-09-25,37,4,1182.97,2,5,3,253,At Risk,CHENNAI
C1015554,2016-08-31,62,3,1182.95,1,4,3,143,At Risk,NEW DELHI
C1004385,2016-10-26,6,3,1182.93,5,4,3,543,Loyal Customers,NOIDA
C1007881,2016-09-23,39,1,1182.88,2,1,3,213,Low Value / Casual,NEW DELHI
C1022435,2016-09-22,40,2,1182.86,2,3,3,233,At Risk,MUMBAI
C1034597,2016-10-11,21,4,1182.77,3,5,3,353,Loyal Customers,INDORE
C1027022,2016-09-13,49,2,1182.64,2,2,3,223,Low Value / Casual,HYDERABAD
C1009423,2016-10-12,20,2,1182.6,3,3,3,333,Loyal Customers,NOIDA
C1030037,2016-08-27,66,1,1182.52,1,1,3,113,Low Value / Casual,KOLKATA
C1031253,2016-10-17,15,3,1182.39,4,4,3,443,Loyal Customers,CHENNAI
C1014762,2016-09-10,52,4,1182.26,2,5,3,253,At Risk,PUNE
C1025733,2016-10-23,9,3,1182.13,4,4,3,443,Loyal Customers,BANGALORE
C1048801,2016-08-21,72,2,1182.09,1,2,3,123,Low Value / Casual,PUNE
C1043372,2016-10-09,23,3,1182.01,3,4,3,343,Loyal Customers,MUMBAI
C1048530,2016-10-27,5,2,1181.95,5,3,3,533,Loyal Customers,JAIPUR
C1020742,2016-09-11,51,3,1181.93,2,4,3,243,At Risk,HYDERABAD
C1014916,2016-10-10,22,1,1181.92,3,2,3,323,Low Value / Casual,PUNE
C1045556,2016-09-28,34,2,1181.88,3,3,3,333,Loyal Customers,GURGAON
C1039998,2016-10-30,2,1,1181.87,5,2,3,523,Potential Loyalists,HYDERABAD
C1045596,2016-10-11,21,3,1181.8,3,4,3,343,Loyal Customers,KOLKATA
C1032291,2016-10-05,27,2,1181.75,3,3,3,333,Loyal Customers,JAIPUR
C1029055,2016-09-02,60,1,1181.74,1,1,3,113,Low Value / Casual,GURGAON
C1038069,2016-10-04,28,3,1181.67,3,4,3,343,Loyal Customers,MUMBAI
C1022888,2016-10-07,25,3,1181.45,3,4,3,343,Loyal Customers,KOLKATA
C1027439,2016-09-30,32,2,1181.45,3,3,3,333,Loyal Customers,HYDERABAD
C1049435,2016-09-03,59,3,1181.26,1,4,3,143,At Risk,MUMBAI
C1042329,2016-10-24,8,5,1181.12,5,5,3,553,Loyal Customers,NOIDA
C1010084,2016-10-31,1,4,1180.96,5,5,3,553,Loyal Customers,PUNE
C1031491,2016-10-25,7,1,1180.94,5,2,3,523,Potential Loyalists,CHENNAI
C1025754,2016-09-28,34,3,1180.9,3,4,3,343,Loyal Customers,JAIPUR
C1011300,2016-10-14,18,2,1180.85,4,3,3,433,Loyal Customers,MUMBAI
C1003306,2016-09-07,55,2,1180.85,1,2,3,123,Low Value / Casual,HYDERABAD
C1032097,2016-10-24,8,1,1180.64,5,2,3,523,Potential Loyalists,NEW DELHI
C1034262,2016-10-04,28,3,1180.45,3,4,3,343,Loyal Customers,CHENNAI
C1039983,2016-09-19,43,3,1180.31,2,4,3,243,At Risk,MUMBAI
C1015949,2016-10-15,17,2,1180.31,4,3,3,433,Loyal Customers,CHENNAI
C1015595,2016-10-26,6,3,1180.24,5,4,3,543,Loyal Customers,MUMBAI
C1003320,2016-08-28,65,2,1180.21,1,2,3,123,Low Value / Casual,HYDERABAD
C1005066,2016-08-28,65,3,1180.2,1,4,3,143,At Risk,THANE
C1005304,2016-08-14,79,1,1180.15,1,1,3,113,Low Value / Casual,NEW DELHI
C1029345,2016-10-13,19,2,1180.07,4,3,3,433,Loyal Customers,AHMEDABAD
C1014149,2016-09-17,45,1,1180.02,2,1,3,213,Low Value / Casual,CHENNAI
C1002652,2016-09-03,59,1,1179.96,1,1,3,113,Low Value / Casual,NEW DELHI
C1025427,2016-09-27,35,2,1179.72,2,3,3,233,At Risk,INDORE
C1018808,2016-09-27,35,2,1179.62,2,3,3,233,At Risk,NOIDA
C1010703,2016-09-15,47,3,1179.59,2,4,3,243,At Risk,BANGALORE
C1040880,2016-09-24,38,4,1179.39,2,5,3,253,At Risk,PUNE
C1031984,2016-09-22,40,2,1179.33,2,3,3,233,At Risk,BANGALORE
C1037765,2016-09-05,57,2,1179.24,1,2,3,123,Low Value / Casual,NOIDA
C1046981,2016-08-25,68,2,1179.16,1,2,3,123,Low Value / Casual,NEW DELHI
C1005026,2016-10-13,19,1,1179.06,4,2,3,423,Potential Loyalists,NOIDA
C1037716,2016-10-28,4,3,1179.04,5,5,3,553,Loyal Customers,MUMBAI
C1034507,2016-09-05,57,2,1179.03,1,2,3,123,Low Value / Casual,BANGALORE
C1006128,2016-08-24,69,1,1179.02,1,1,3,113,Low Value / Casual,HYDERABAD
C1027167,2016-10-25,7,2,1179.01,5,3,3,533,Loyal Customers,NOIDA
C1030540,2016-08-16,77,2,1178.97,1,2,3,123,Low Value / Casual,HYDERABAD
C1027430,2016-10-15,17,3,1178.82,4,4,3,443,Loyal Customers,BANGALORE
C1049015,2016-10-09,23,1,1178.79,3,2,3,323,Low Value / Casual,GURGAON
C1022817,2016-10-08,24,3,1178.74,3,4,3,343,Loyal Customers,NOIDA
C1048765,2016-10-19,13,2,1178.58,4,3,3,433,Loyal Customers,MUMBAI
C1015498,2016-08-26,67,1,1178.58,1,1,3,113,Low Value / Casual,NEW DELHI
C1006492,2016-10-05,27,3,1178.46,3,4,3,343,Loyal Customers,PUNE
C1020153,2016-10-17,15,2,1178.43,4,3,3,433,Loyal Customers,NOIDA
C1046325,2016-10-11,21,4,1178.42,3,5,3,353,Loyal Customers,MUMBAI
C1047679,2016-09-20,42,1,1178.38,2,1,3,213,Low Value / Casual,NEW DELHI
C1040285,2016-09-17,45,2,1178.33,2,2,3,223,Low Value / Casual,BANGALORE
C1031269,2016-09-07,55,3,1178.27,1,4,3,143,At Risk,MUMBAI
C1008983,2016-09-17,45,2,1178.15,2,2,3,223,Low Value / Casual,PUNE
C1028924,2016-09-18,44,1,1178.02,2,1,3,213,Low Value / Casual,CHENNAI
C1005891,2016-10-18,14,4,1177.91,4,5,3,453,Loyal Customers,NEW DELHI
C1043840,2016-09-05,57,2,1177.89,1,2,3,123,Low Value / Casual,NEW DELHI
C1039999,2016-10-26,6,2,1177.78,5,3,3,533,Loyal Customers,MUMBAI
C1034377,2016-10-06,26,1,1177.76,3,2,3,323,Low Value / Casual,MUMBAI
C1003907,2016-10-23,9,1,1177.75,4,2,3,423,Potential Loyalists,HYDERABAD
C1040210,2016-10-12,20,2,1177.68,3,3,3,333,Loyal Customers,BANGALORE
C1025350,2016-10-08,24,2,1177.64,3,3,3,333,Loyal Customers,NEW DELHI
C1023392,2016-08-30,63,2,1177.64,1,2,3,123,Low Value / Casual,NOIDA
C1030845,2016-10-23,9,3,1177.52,5,4,3,543,Loyal Customers,HYDERABAD
C1045923,2016-09-10,52,3,1177.43,2,4,3,243,At Risk,BANGALORE
C1018244,2016-10-29,3,4,1177.36,5,5,3,553,Loyal Customers,THANE
C1046936,2016-08-03,90,1,1177.35,1,1,3,113,Low Value / Casual,MUMBAI
C1029102,2016-10-25,7,2,1177.31,5,3,3,533,Loyal Customers,PUNE
C1034806,2016-10-26,6,4,1177.27,5,5,3,553,Loyal Customers,MUMBAI
C1017972,2016-10-18,14,2,1177.27,4,3,3,433,Loyal Customers,KOLKATA
C1018765,2016-10-17,15,2,1177.13,4,3,3,433,Loyal Customers,BANGALORE
C1025355,2016-10-25,7,2,1177.08,5,3,3,533,Loyal Customers,MUMBAI
C1040088,2016-08-17,76,2,1177.04,1,2,3,123,Low Value / Casual,BANGALORE
C1045112,2016-09-07,55,3,1176.89,2,4,3,243,At Risk,AHMEDABAD
C1014474,2016-10-15,17,4,1176.88,4,5,3,453,Loyal Customers,BANGALORE
C1006554,2016-10-14,18,3,1176.88,4,4,3,443,Loyal Customers,BANGALORE
C1017560,2016-10-18,14,4,1176.85,4,5,3,453,Loyal Customers,JAIPUR
C1030140,2016-09-16,46,3,1176.51,2,4,3,243,At Risk,THANE
C1039525,2016-10-19,13,2,1176.5,4,3,3,433,Loyal Customers,AHMEDABAD
C1000988,2016-09-25,37,2,1176.49,2,3,3,233,At Risk,AHMEDABAD
C1014944,2016-08-21,72,2,1176.43,1,2,3,123,Low Value / Casual,NEW DELHI
C1009926,2016-10-07,25,4,1176.33,3,5,3,353,Loyal Customers,THANE
C1038961,2016-10-06,26,3,1176.26,3,4,3,343,Loyal Customers,MUMBAI
C1042209,2016-10-12,20,3,1176.1,3,4,3,343,Loyal Customers,CHENNAI
C1023797,2016-10-10,22,3,1175.96,3,4,3,343,Loyal Customers,HYDERABAD
C1015463,2016-10-24,8,2,1175.92,5,3,3,533,Loyal Customers,GURGAON
C1003458,2016-10-15,17,2,1175.85,4,3,3,433,Loyal Customers,BANGALORE
C1035651,2016-09-19,43,1,1175.73,2,1,3,213,Low Value / Casual,KOLKATA
C1017056,2016-09-28,34,3,1175.72,2,4,3,243,At Risk,KOLKATA
C1047707,2016-10-08,24,2,1175.48,3,3,3,333,Loyal Customers,BANGALORE
C1033523,2016-09-30,32,2,1175.46,3,3,3,333,Loyal Customers,BANGALORE
C1002885,2016-10-27,5,2,1175.43,5,3,3,533,Loyal Customers,THANE
C1035763,2016-10-11,21,3,1175.34,3,4,3,343,Loyal Customers,MUMBAI
C1026823,2016-09-08,54,1,1175.34,2,1,3,213,Low Value / Casual,SURAT
C1022455,2016-09-30,32,2,1175.22,3,3,3,333,Loyal Customers,HYDERABAD
C1018816,2016-10-17,15,5,1175.15,4,5,3,453,Loyal Customers,NEW DELHI
C1040890,2016-10-26,6,3,1175.1,5,4,3,543,Loyal Customers,THANE
C1032918,2016-10-28,4,2,1175.1,5,4,3,543,Loyal Customers,MUMBAI
C1037517,2016-10-17,15,2,1175.09,4,3,3,433,Loyal Customers,CHENNAI
C1032240,2016-08-14,79,2,1175.09,1,2,3,123,Low Value / Casual,LUCKNOW
C1023273,2016-10-20,12,3,1175.01,4,4,3,443,Loyal Customers,CHENNAI
C1025174,2016-09-24,38,2,1175.01,2,3,3,233,At Risk,MUMBAI
C1045279,2016-10-08,24,1,1174.94,3,2,3,323,Low Value / Casual,NEW DELHI
C1038490,2016-10-23,9,3,1174.93,4,4,3,443,Loyal Customers,MUMBAI
C1031403,2016-10-16,16,2,1174.85,4,3,3,433,Loyal Customers,MUMBAI
C1025986,2016-10-31,1,3,1174.65,5,5,3,553,Loyal Customers,KOLKATA
C1024636,2016-10-28,4,4,1174.56,5,5,3,553,Loyal Customers,CHENNAI
C1033618,2016-10-04,28,2,1174.44,3,3,3,333,Loyal Customers,HYDERABAD
C1045320,2016-10-22,10,2,1174.35,4,3,3,433,Loyal Customers,GURGAON
C1017274,2016-10-09,23,3,1174.32,3,4,3,343,Loyal Customers,THANE
C1018842,2016-10-15,17,2,1174.31,4,3,3,433,Loyal Customers,BANGALORE
C1020545,2016-09-30,32,3,1174.29,3,4,3,343,Loyal Customers,BANGALORE
C1042894,2016-09-04,58,2,1174.11,1,2,3,123,Low Value / Casual,MUMBAI
C1031816,2016-10-23,9,5,1174.09,5,5,3,553,Loyal Customers,MUMBAI
C1029111,2016-10-20,12,3,1174.08,4,4,3,443,Loyal Customers,KOLKATA
C1035389,2016-10-19,13,2,1173.83,4,3,3,433,Loyal Customers,NEW DELHI
C1019574,2016-09-30,32,3,1173.8,3,4,3,343,Loyal Customers,THANE
C1027945,2016-09-05,57,1,1173.8,1,1,3,113,Low Value / Casual,MUMBAI
C1016349,2016-10-03,29,4,1173.71,3,5,3,353,Loyal Customers,NOIDA
C1007095,2016-10-23,9,3,1173.67,5,4,3,543,Loyal Customers,CHENNAI
C1021890,2016-10-15,17,2,1173.64,4,3,3,433,Loyal Customers,NEW DELHI
C1001492,2016-10-05,27,2,1173.63,3,3,3,333,Loyal Customers,GURGAON
C1037882,2016-10-28,4,2,1173.58,5,4,3,543,Loyal Customers,MUMBAI
C1011988,2016-09-26,36,2,1173.57,2,3,3,233,At Risk,NOIDA
C1007864,2016-10-17,15,2,1173.46,4,3,3,433,Loyal Customers,BANGALORE
C1043420,2016-09-26,36,2,1173.25,2,3,3,233,At Risk,SURAT
C1013885,2016-09-07,55,1,1173.24,1,1,3,113,Low Value / Casual,HYDERABAD
C1013316,2016-10-05,27,1,1173.15,3,2,3,323,Low Value / Casual,NEW DELHI
C1005694,2016-08-27,66,2,1173.08,1,2,3,123,Low Value / Casual,INDORE
C1004705,2016-09-24,38,2,1173.07,2,3,3,233,At Risk,NEW DELHI
C1019324,2016-10-10,22,3,1172.97,3,4,3,343,Loyal Customers,NEW DELHI
C1028677,2016-10-02,30,4,1172.94,3,5,3,353,Loyal Customers,MUMBAI
C1027656,2016-09-14,48,2,1172.94,2,2,3,223,Low Value / Casual,BANGALORE
