TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
T29140,C1017763,,M,KOLKATA,4140.03,18/8/16,132444,635.05
T29141,C1008858,27/9/1977,M,AHMEDABAD,3657.77,25/8/16,130722,317.08
T29142,C1016094,3/4/1978,M,KOLKATA,3533.16,11/9/16,163801,3814.70
T29143,C1009119,10/4/1998,M,bangalore,23091.57,13/8/16,141240,167.88
T29144,C1018778,15/4/1993,F,MUMBAI,5848.14,3/10/16,91432,2296.84
T29145,C1013396,22/9/1975,F,THANE,4322.51,15/10/16,124957,848.05
T29146,C1033684,2/12/1978,M,MUMBAI,62965.66,2/9/16,101003,39.80
T29147,C1002304,13/5/1969,M,HYDERABAD,12319.49,12/10/16,90032,993.84
T29148,C1042535,18/8/1997,M,MUMBAI,76613.66,22/9/16,42434,131.86
T29149,C1011284,20/3/1967,F,NEW DELHI,7972.87,21/10/16,151741,801.60
T29150,C1024921,23/1/1962,M,MUMBAI,58939.18,15/10/16,215549,433.00
T29151,C1000558,15/12/1952,F,KOLKATA,49796.12,9/9/16,55754,296.49
T29152,C1008727,2/12/1991,F,GURGAON,51037.22,14/10/16,163914,66.63
T29153,C1026259,24/2/1980,M,AHMEDABAD,23305.20,16/10/16,40736,748.95
T29154,C1012983,23/9/1997,F,HYDERABAD,6714.65,16/10/16,44641,1127.15
T29155,C1045786,16/5/1964,M,NEW DELHI,4819.08,11/9/16,61307,200.48
T29156,C1007882,13/5/1970,F,noida,18945.24,31/8/16,43439,2684.23
T29157,C1002477,12/10/1960,F,MUMBAI,2753.20,1/9/16,65112,995.94
T29158,C1013094,1/3/1993,M,PUNE,8000.14,25/9/16,235454,3689.84
T29159,C1011124,5/8/1960,M,BANGALORE,6286.62,27/9/16,121849,1220.23
T29160,C1048256,17/10/1977,M,HYDERABAD,17557.33,6/10/16,181611,1350.30
T29161,C1040198,26/4/1997,F,INDORE,13188.10,21/10/16,155432,213.70
T29162,C1018529,11/10/1981,F,CHENNAI,32498.36,12/9/16,185712,265.37
T29163,C1021848,15/6/1969,M,NEW DELHI,17554.06,14/8/16,103323,607.41
T29164,C1021177,13/4/1951,F,THANE,11943.14,26/10/16,190000,1018.28
T29165,C1040248,10/1/1989,M,LUCKNOW,4692.57,26/10/16,151844,69.15
T29166,C1034015,14/9/1951,M,INDORE,16549.94,28/8/16,84518,1311.21
T29167,C1005316,2/8/1962,M, MUMBAI ,12833.08,14/10/16,132324,70.78
T29168,C1007347,8/9/1986,M,MUMBAI,52030.04,28/9/16,40448,4109.96
T29169,C1012591,19/12/1969,M,MUMBAI,34199.89,30/10/16,171754,365.25
T29170,C1012271,21/1/1992,F,MUMBAI,28655.44,30/8/16,65853,2062.04
T29171,C1015521,27/10/1984,M,BANGALORE,29912.81,26/9/16,73529,54.74
T29172,C1011570,13/1/1956,F,CHENNAI,29625.09,29/9/16,25439,316.41
T29173,C1039045,2/6/1982,F,NEW DELHI,24054.10,1/8/16,174748,361.10
T29174,C1028695,2/12/1962,F,NEW DELHI,20661.97,14/9/16,153002,3381.69
T29175,C1046032,19/12/1955,M,PUNE,18249.71,27/8/16,91226,105.66
T29176,C1048199,16/5/1992,M,MUMBAI,52360.23,9/10/16,4958,774.36
T29177,C1019534,26/2/1957,M,NOIDA,29017.75,5/10/16,194946,2425.80
T29178,C1017755,23/4/1981,M,MUMBAI,7174.12,24/8/16,201527,1784.34
T29179,C1007798,13/1/1955,M,mumbai,18671.70,22/9/16,194543,2282.70
T29180,C1000238,18/3/1977,M,CHENNAI,7254.53,19/9/16,181721,278.37
T29181,C1002295,25/12/1961,M,NEW DELHI,39092.33,28/9/16,5847,686.99
T29182,C1027440,27/1/1991,M,CHENNAI,32528.77,28/8/16,100055,187.53
T29183,C1036694,26/7/1968,M,new delhi,13976.39,12/8/16,201049,4419.40
T29184,C1023821,12/6/1982,M,HYDERABAD,9462.12,3/8/16,145803,140.90
T29185,C1030632,23/2/1971,M,GURGAON,3028.70,24/10/16,64651,515.78
T29186,C1022252,23/7/1968,M,NEW DELHI,31921.30,5/8/16,175701,3313.14
T29187,C1035321,10/4/1962,F,MUMBAI,35806.98,1/8/16,152525,1261.96
T29188,C1048769,9/7/1961,M,INDORE,46974.26,12/10/16,85823,216.73
T29189,C1000006,19/5/1954,M, MUMBAI ,18712.16,27/9/16,211927,3196.04
T29190,C1004426,7/4/1971,F,BANGALORE,160866.68,14/8/16,221130,308.35
T29191,C1013261,25/3/1988,F,MUMBAI,7854.25,18/10/16,201852,628.10
T29192,C1014758,18/2/1982,M,NEW DELHI,70113.06,13/10/16,225100,216.05
T29193,C1012872,3/12/1993,F,MUMBAI,57268.80,22/8/16,222712,965.89
T29194,C1012956,19/2/1971,M,MUMBAI,48855.90,18/10/16,22102,898.96
T29195,C1036393,19/8/1998,M,hyderabad,36566.24,20/8/16,70014,236.13
T29196,C1036187,14/1/1996,M,GURGAON,9093.00,30/8/16,212601,738.70
T29197,C1006014,26/3/1992,M,AHMEDABAD,7812.00,11/10/16,131219,695.63
T29198,C1016294,20/11/1990,M,NOIDA,3536.59,23/9/16,143059,59.03
T29199,C1019636,11/11/1972,F,PUNE,66841.03,25/8/16,173314,106.27
T29200,C1019845,9/7/1961,F,BANGALORE,19026.30,6/8/16,123308,2316.63
T29201,C1031276,1/1/1800,M,MUMBAI,7972.22,30/9/16,190213,316.86
T29202,C1011861,21/1/1968,M,CHENNAI,142458.03,30/9/16,214034,2650.41
T29203,C1041098,26/10/1962,M,MUMBAI,56415.27,2/10/16,115415,375.34
T29204,C1009835,28/3/1997,M,SURAT,6498.56,12/9/16,221440,777.96
T29205,C1014367,6/8/1985,M,HYDERABAD,70245.85,24/9/16,65140,7940.15
T29206,C1047267,1/11/1998,F,BANGALORE,6921.53,17/9/16,175458,238.29
T29207,C1031303,17/2/1997,M,pune,163584.11,10/9/16,122553,142.99
T29208,C1043926,9/9/1972,M, THANE ,4532.49,21/8/16,171048,454.17
T29209,C1025734,22/1/1957,M,MUMBAI,783.78,31/10/16,180204,323.92
T29210,C1033619,1/1/1800,F,MUMBAI,6076.26,14/10/16,60647,481.96
T29211,C1046011,7/4/1974,M,MUMBAI,8772.79,30/8/16,164448,91.05
T29212,C1017191,3/3/1987,M,JAIPUR,14093.48,9/10/16,94930,369.94
T29213,C1024798,17/5/1998,M,AHMEDABAD,18503.99,24/8/16,85526,266.05
T29214,C1001756,23/5/1966,M,bangalore,12116.00,24/8/16,55701,2729.68
T29215,C1021989,13/2/1995,M,JAIPUR,5193.07,26/8/16,55306,28.01
T29216,C1033084,1/1/1800,F,GURGAON,28044.24,21/9/16,63523,3598.89
T29217,C1025538,26/10/1965,F,NOIDA,18975.46,29/10/16,203001,68.58
T29218,C1023876,27/1/1982,M,HYDERABAD,4175.81,2/9/16,235702,602.74
T29219,C1015224,7/3/1960,,LUCKNOW,3157.77,28/9/16,200358,164.11
T29220,C1023824,5/1/1953,M,HYDERABAD,28829.50,20/9/16,125658,524.10
T29221,C1035954,7/6/1971,M,PUNE,5317.15,29/9/16,171609,53.70
T29222,C1032720,20/4/1984,M,AHMEDABAD,97126.00,12/10/16,94823,143.96
T29223,C1040198,26/4/1997,F,INDORE,10190.93,18/9/16,134116,3658.84
T29224,C1028302,19/5/1955,M,JAIPUR,22597.76,18/9/16,182301,1106.43
T29225,C1002581,26/10/1960,M,THANE,102768.86,23/10/16,31020,4159.46
T29226,C1045736,26/10/1964,F,THANE,32019.14,2/8/16,133117,244.11
T29227,C1024178,22/12/1979,F,THANE,84386.03,20/10/16,85334,807.28
T29228,C1048853,28/5/1990,M,NEW DELHI,43891.57,11/9/16,73657,5646.56
T29229,C1025193,24/8/1958,M,BANGALORE,32691.10,22/10/16,112537,384.06
T29230,C1027699,10/11/1957,M,JAIPUR,24151.86,24/9/16,90150,2231.09
T29231,C1036763,5/11/1966,M,BANGALORE,36588.60,2/9/16,95906,625.87
T29232,C1049142,20/6/1951,M,mumbai,17218.80,26/8/16,61846,258.59
T29233,C1010832,11/10/1971,F,CHENNAI,12877.55,5/10/16,55056,211.74
T29234,C1011796,26/9/1988,M,PUNE,110259.44,2/9/16,223832,1941.81
T29235,C1036987,10/6/1956,F,PUNE,15550.56,30/9/16,233554,77.58
T29236,C1007929,15/9/1977,M,MUMBAI,94405.61,10/8/16,10001,103.05
T29237,C1004664,16/5/1973,M,MUMBAI,21680.52,14/10/16,235410,383.74
T29238,C1021146,24/4/1997,M,MUMBAI,133302.61,12/8/16,194704,283.47
T29239,C1010938,,M,new delhi,604.05,8/9/16,32910,731.39
T29240,C1019630,28/3/1958,F,BANGALORE,8784.78,18/9/16,51307,631.24
T29241,C1006245,27/2/1969,M,BANGALORE,17451.91,12/9/16,202618,602.93
T29242,C1029949,8/1/1965,M,CHENNAI,5577.28,1/8/16,11426,244.69
T29243,C1040346,4/6/1989,F,GURGAON,27587.51,17/9/16,23939,422.83
T29244,C1008897,12/1/1967,M,KOLKATA,5028.50,14/8/16,230954,167.67
T29245,C1043395,24/5/1974,F,KOLKATA,8072.61,22/9/16,14855,1118.95
T29246,C1008283,10/9/1993,F,BANGALORE,45668.69,30/10/16,647,317.82
T29247,C1032276,9/11/1972,M,NEW DELHI,15530.25,10/9/16,230240,172.41
T29248,C1049905,12/11/1978,M,MUMBAI,57039.91,18/9/16,200616,346.82
T29249,C1005471,4/12/1984,F,BANGALORE,17532.79,19/8/16,83322,464.77
T29250,C1048151,14/5/1963,M,bangalore,8328.14,29/8/16,90004,240.14
T29251,C1022560,5/4/1991,F,CHENNAI,85287.66,11/9/16,120325,2943.88
T29252,C1012776,3/7/1969,M,THANE,8087.61,13/10/16,142453,264.49
T29253,C1022679,1/1/1800,M,LUCKNOW,6349.62,2/8/16,141950,193.70
T29254,C1006925,22/12/1952,F,AHMEDABAD,37870.33,4/8/16,82711,4.95
T29255,C1023971,12/12/1961,M,LUCKNOW,8593.91,2/9/16,124657,940.02
T29256,C1019632,28/9/1992,M,PUNE,21592.86,23/9/16,135654,88.81
T29257,C1042763,1/1/1800,M,MUMBAI,82373.72,9/8/16,72056,451.26
T29258,C1045311,13/1/1988,M,GURGAON,64033.91,22/9/16,31959,879.26
T29259,C1016863,14/1/1953,F,PUNE,14023.11,28/10/16,82637,120.13
T29260,C1014036,15/8/1956,M,NOIDA,6830.98,18/9/16,173543,389.49
T29261,C1038911,4/5/1983,M,HYDERABAD,16951.53,1/9/16,101512,51.27
T29262,C1020529,18/4/1962,M,LUCKNOW,3956.42,19/9/16,1621,412.84
T29263,C1037028,19/1/1983,M,AHMEDABAD,8455.68,2/10/16,73142,114.38
T29264,C1018925,7/9/1953,M,BANGALORE,8941.87,12/9/16,193849,471.02
T29265,C1034435,4/11/1961,F,BANGALORE,13690.77,18/8/16,54026,419.49
T29266,C1014366,14/10/1972,M,bangalore,25409.25,28/10/16,71624,2778.06
T29267,C1001417,2/5/1981,F,NEW DELHI,28416.06,8/10/16,31320,70.49
T29268,C1046391,22/2/1989,M,PUNE,31259.20,4/10/16,224840,935.51
T29269,C1027169,4/2/1995,M,CHENNAI,199717.56,3/10/16,95445,240.04
T29270,C1022545,20/12/1985,F,PUNE,26879.15,25/10/16,84353,1233.48
T29271,C1041008,18/8/1996,F,SURAT,13710.09,10/9/16,61823,320.13
T29272,C1014114,21/3/1964,M,BANGALORE,3208.25,17/10/16,153231,419.41
T29273,C1014142,4/5/1978,M,NEW DELHI,5476.39,12/10/16,210729,1584.84
T29274,C1046198,22/6/1951,M,MUMBAI,7220.29,19/10/16,24712,512.29
T29275,C1034944,19/9/1991,M,HYDERABAD,22069.41,2/9/16,95433,46.83
T29276,C1031385,16/1/1972,M,AHMEDABAD,288411.58,26/9/16,25420,2986.93
T29277,C1032942,26/8/1959,M,BANGALORE,24139.00,12/8/16,210229,1016.16
T29278,C1006114,22/7/1995,F,MUMBAI,3150.79,30/9/16,83304,484.21
T29279,C1003910,22/10/1956,M,BANGALORE,26711.01,5/9/16,85354,2790.96
T29280,C1041303,23/6/1994,M,MUMBAI,12217.09,17/10/16,201027,1001.30
T29281,C1018885,19/7/1953,M,BANGALORE,47911.23,12/8/16,114801,358.56
T29282,C1040002,7/8/1974,M,MUMBAI,1662.12,8/9/16,143403,518.35
T29283,C1040151,16/1/1953,M,HYDERABAD,6442.74,13/8/16,234853,81.06
T29284,C1045526,18/9/1959,M,SURAT,24331.99,15/9/16,21857,170.88
T29285,C1044519,7/3/1974,F,BANGALORE,65528.66,26/9/16,114349,26.82
T29286,C1023678,24/10/1971,M,mumbai,17120.84,18/8/16,41808,227.64
T29287,C1045895,1/2/1994,M,BANGALORE,9080.51,26/9/16,132914,797.83
T29288,C1047811,2/4/1973,M,GURGAON,17603.27,11/9/16,33244,412.97
T29289,C1039741,8/3/1955,M,GURGAON,14748.39,2/10/16,214935,46.01
T29290,C1025637,17/10/1981,M,CHENNAI,44583.57,1/8/16,222522,173.98
T29291,C1002295,25/12/1961,M,NEW DELHI,43322.55,26/8/16,34718,2986.06
T29292,C1003845,9/9/1989,M,NEW DELHI,19288.11,3/9/16,22959,1099.11
T29293,C1027233,21/10/1952,F,CHENNAI,4894.18,7/8/16,162342,1593.11
T29294,C1034425,25/5/1961,M,BANGALORE,23569.77,26/8/16,52341,1574.39
T29295,C1021632,28/8/1981,M,LUCKNOW,3148.11,12/9/16,63725,721.79
T29296,C1003189,28/10/1980,M,THANE,10893.06,21/10/16,60050,77.90
T29297,C1010918,26/5/1976,M,NEW DELHI,6838.30,29/9/16,74448,112.24
T29298,C1032486,16/12/1986,M,THANE,11384.83,16/10/16,23950,678.48
T29299,C1001375,13/8/1972,,NEW DELHI,3738.74,13/8/16,90533,1680.16
T29300,C1020108,1/1/1800,M,BANGALORE,7861.50,17/8/16,22149,1508.33
T29301,C1049003,23/8/1984,M,MUMBAI,12070.24,11/8/16,145731,3049.87
T29302,C1037899,19/6/1960,M,NEW DELHI,10880.68,15/8/16,144731,146.84
T29303,C1028731,16/12/1962,M,MUMBAI,6262.33,4/8/16,93402,1043.90
T29304,C1010511,1/1/1800,F,PUNE,34908.11,4/9/16,12237,48.01
T29305,C1041919,1/1/1800,M,NEW DELHI,5108.32,1/10/16,140736,416.32
T29306,C1042190,7/3/1952,F,CHENNAI,8939.83,20/10/16,54757,295.13
T29307,C1018202,22/6/1979,M,BANGALORE,12403.21,29/10/16,30504,256.65
T29308,C1009446,7/9/1995,M,gurgaon,8833.17,16/8/16,90411,796.10
T29309,C1028661,21/2/1995,M,MUMBAI,7053.07,16/9/16,123257,150.46
T29310,C1005753,15/11/1988,F,CHENNAI,15401.53,7/9/16,80410,181.54
T29311,C1003594,12/6/1994,M,NEW DELHI,4875.40,29/9/16,231834,114.65
T29312,C1029975,26/11/1975,M,BANGALORE,32549.46,23/10/16,90714,926.02
T29313,C1022705,6/2/1974,M,PATNA,11639.35,10/8/16,124824,478.93
T29314,C1045704,6/7/1975,M,MUMBAI,5296.21,4/9/16,55104,164.87
T29315,C1013718,,M,mumbai,31618.54,18/9/16,143128,1048.75
T29316,C1017384,21/10/1960,M,NEW DELHI,140639.39,28/10/16,55101,1831.32
T29317,C1019483,20/6/1970,F,NEW DELHI,19202.27,12/10/16,21752,345.40
T29318,C1030129,5/4/1977,M,CHENNAI,44984.08,14/10/16,152257,154.88
T29319,C1035001,15/1/1994,F,HYDERABAD,23664.08,7/9/16,170035,560.26
T29320,C1022306,1/1/1800,M,NEW DELHI,15579.93,30/8/16,125926,152.29
T29321,C1007906,1/1/1800,M,CHENNAI,91647.53,4/10/16,202721,314.32
T29322,C1023488,26/7/1974,F,MUMBAI,6583.45,17/8/16,122921,617.07
T29323,C1035241,1/1/1800,M,HYDERABAD,17082.18,7/8/16,235740,175.01
T29324,C1020842,9/8/1964,M,PUNE,8326.55,18/9/16,232757,1390.70
T29325,C1039983,7/4/1992,M,MUMBAI,53026.04,7/8/16,130438,437.59
T29326,C1043118,27/4/1977,M,HYDERABAD,46370.93,21/8/16,222031,935.92
T29327,C1024487,17/1/1976,M,BANGALORE,4862.58,3/10/16,192724,1078.02
T29328,C1042098,22/5/1990,M,AHMEDABAD,33959.35,13/8/16,54407,335.74
T29329,C1044327,5/1/1972,M,MUMBAI,14917.60,1/8/16,40131,245.90
T29330,C1018248,27/9/1984,F,BANGALORE,112469.25,13/9/16,122224,755.55
T29331,C1001053,5/1/1966,M,MUMBAI,15751.93,25/9/16,2056,65.82
T29332,C1002146,27/9/1957,M,KOLKATA,17774.27,1/9/16,130005,178.49
T29333,C1049953,22/10/1967,M,NEW DELHI,6408.01,25/8/16,21423,1416.07
T29334,C1009636,11/9/1989,M,MUMBAI,30692.57,4/9/16,143613,131.08
T29335,C1038877,2/10/1952,F,KOLKATA,8931.06,1/10/16,2759,1446.07
T29336,C1047106,4/8/1961,F,KOLKATA,26966.87,7/10/16,191440,54.36
T29337,C1032497,23/1/1978,M,new delhi,17999.41,9/10/16,124901,54.58
T29338,C1006344,1/1/1800,M,BANGALORE,10808.34,31/10/16,135220,147.68
T29339,C1045155,19/12/1978,M,MUMBAI,7128.31,15/9/16,154102,243.43
T29340,C1009522,25/12/1968,,NOIDA,4246.78,30/8/16,181730,531.65
T29341,C1022497,22/7/1980,M,SURAT,13078.41,29/9/16,124715,244.25
T29342,C1029378,24/4/1953,F,MUMBAI,15319.26,28/10/16,211233,917.75
T29343,C1043626,24/5/1974,M,MUMBAI,6074.76,9/9/16,193421,150.36
T29344,C1028436,17/10/1974,M,MUMBAI,10847.80,2/10/16,101910,1174.22
T29345,C1043953,17/2/1985,M,MUMBAI,15831.90,16/8/16,82700,325.32
T29346,C1039655,2/8/1984,M,NOIDA,23411.88,27/10/16,214048,425.70
T29347,C1003975,1/7/1962,M,THANE,9167.68,6/9/16,120928,276.58
T29348,C1038149,15/2/1994,M,NEW DELHI,53752.87,27/10/16,95003,4023.29
T29349,C1024627,4/9/1989,M,MUMBAI,2250.34,17/9/16,161751,734.06
T29350,C1005671,1/4/1978,F,GURGAON,73566.03,29/10/16,62853,781.92
T29351,C1009873,17/7/1966,F,CHENNAI,33560.76,12/8/16,215015,92.78
T29352,C1045374,1/9/1994,F,NEW DELHI,79094.16,21/8/16,102437,200.80
T29353,C1023895,22/8/1981,F,THANE,18466.69,3/8/16,220901,80.10
T29354,C1024899,22/12/1983,M,NEW DELHI,4195.65,24/8/16,150830,188.32
T29355,C1033089,18/11/1971,M,MUMBAI,13133.77,24/8/16,150635,94.58
T29356,C1007831,10/7/1971,M,MUMBAI,116497.07,22/9/16,32233,110.00
T29357,C1020062,18/11/1960,M,BANGALORE,206778.74,23/8/16,180853,90.22
T29358,C1002831,11/1/1997,M,BANGALORE,49630.19,8/9/16,194106,825.53
T29359,C1033542,8/12/1983,F,BANGALORE,6190.54,17/8/16,34701,1702.99
T29360,C1019232,3/6/1994,M,HYDERABAD,18127.92,2/10/16,32848,396.46
T29361,C1021377,3/9/1961,M,NEW DELHI,13960.03,22/9/16,74403,258.66
T29362,C1035103,21/8/1957,F,BANGALORE,34174.52,2/8/16,92300,329.46
T29363,C1001499,23/4/1984,M,NOIDA,5956.05,7/9/16,30755,1329.57
T29364,C1003403,26/11/1976,M,PUNE,17840.77,28/9/16,140922,1910.05
T29365,C1006292,15/9/1992,M,BANGALORE,6872.90,18/8/16,20840,292.20
T29366,C1038099,23/8/1959,M,CHENNAI,11922.42,27/9/16,130019,25870.94
T29367,C1000925,21/6/1986,M,THANE,71311.67,29/8/16,103921,15.61
T29368,C1030144,10/6/1973,F,KOLKATA,194752.45,19/9/16,40754,1520.92
T29369,C1010710,25/12/1992,M,bangalore,64202.59,20/9/16,72242,133.67
T29370,C1020066,15/9/1997,M,NEW DELHI,26417.70,27/10/16,225132,569.13
T29371,C1030999,24/2/1980,M,ahmedabad,3584.06,26/8/16,222328,1398.91
T29372,C1038259,2/9/1954,M,MUMBAI,3845.06,4/8/16,111720,140.18
T29373,C1040903,28/4/1962,F,NEW DELHI,17700.61,4/9/16,150713,555.61
T29374,C1045086,5/5/1962,M,HYDERABAD,10693.89,26/8/16,235114,766.03
T29375,C1049868,20/6/1995,F,BANGALORE,40798.89,1/9/16,233204,458.48
T29376,C1025354,9/3/1997,M,MUMBAI,41953.18,24/10/16,200312,218.39
T29377,C1023534,19/12/1966,M,MUMBAI,8177.38,10/8/16,183149,85.71
T29378,C1011864,24/2/1996,M,MUMBAI,19795.04,5/8/16,13436,654.66
T29379,C1031161,15/8/1952,F,THANE,9846.82,24/9/16,32435,135.95
T29380,C1007540,1/1/1800,M,AHMEDABAD,8114.46,23/9/16,215610,1162.50
T29381,C1006307,11/6/1972,F,NEW DELHI,75719.12,1/9/16,165205,311.70
T29382,C1048034,13/12/1980,M,NOIDA,22561.74,25/10/16,180634,296.53
T29383,C1044584,4/4/1971,M, CHENNAI ,1848.38,16/8/16,12107,803.48
T29384,C1042079,3/12/1978,F,BANGALORE,71421.47,5/8/16,22013,77.43
T29385,C1037035,25/4/1951,F,KOLKATA,18402.19,12/8/16,92155,752.45
T29386,C1018927,17/10/1955,,MUMBAI,10276.26,7/10/16,182632,711.30
T29387,C1001680,21/8/1962,M,NEW DELHI,14463.23,26/10/16,75103,93.75
T29388,C1008276,15/8/1980,M, NEW DELHI ,17161.03,26/9/16,163617,1529.30
T29389,C1006445,16/10/1973,M,new delhi,10908.76,22/8/16,113918,606.89
T29390,C1014781,7/6/1995,F,NEW DELHI,12661.16,29/10/16,103535,669.09
T29391,C1025938,1/1/1800,M,THANE,6140.66,14/9/16,205346,1284.21
T29392,C1041809,18/4/1983,M,MUMBAI,130281.41,24/10/16,211748,326.60
T29393,C1049788,6/10/1992,F,MUMBAI,8843.01,20/8/16,182006,39.75
T29394,C1034047,18/3/1979,M,NEW DELHI,13033.66,8/10/16,64553,146.64
T29395,C1002444,19/5/1965,M,NEW DELHI,7691.84,7/8/16,191846,182.69
T29396,C1048114,11/7/1952,M,PUNE,156695.06,8/9/16,142435,4878.93
T29397,C1041307,6/2/1988,M,MUMBAI,30924.06,9/9/16,190812,910.80
T29398,C1037887,20/11/1997,F,MUMBAI,151307.84,12/9/16,183356,66.78
T29399,C1043252,14/10/1956,F,lucknow,7078.80,12/9/16,105522,159.60
T29400,C1023168,15/10/1976,F,NEW DELHI,9853.60,13/9/16,35650,1453.85
T29401,C1013602,13/7/1991,M,pune,5550.19,8/9/16,140757,552.30
T29402,C1004743,17/11/1959,M,BANGALORE,46689.92,3/8/16,232930,118.27
T29403,C1004566,28/5/1953,M,GURGAON,53009.62,16/9/16,142423,46.31
T29404,C1032999,,M, LUCKNOW ,41564.61,12/8/16,124328,412.67
T29405,C1023013,17/11/1970,F,NEW DELHI,165552.09,4/8/16,35916,526.89
T29406,C1042114,19/12/1964,F,HYDERABAD,19833.65,23/8/16,155229,1791.65
T29407,C1039104,27/12/1981,M,KOLKATA,117791.19,12/9/16,50045,300.57
T29408,C1014555,8/8/1956,F,KOLKATA,33409.31,15/10/16,200745,46.12
T29409,C1037028,19/1/1983,M,AHMEDABAD,3168.68,28/9/16,151231,63.80
T29410,C1031920,4/7/1974,F,AHMEDABAD,65030.63,20/10/16,121451,2091.83
T29411,C1017552,23/4/1973,M,HYDERABAD,35154.27,21/10/16,31909,1061.23
T29412,C1032791,13/1/1975,M,HYDERABAD,30819.37,10/8/16,171138,796.24
T29413,C1030803,4/7/1992,M,MUMBAI,29421.68,11/9/16,144051,2134.62
T29414,C1026348,28/9/1986,F,AHMEDABAD,11677.07,28/10/16,3311,152.72
T29415,C1024297,18/11/1989,F,MUMBAI,17622.56,29/10/16,232351,65.56
T29416,C1028045,18/2/1955,F,THANE,733807.89,1/9/16,150400,435.16
T29417,C1001219,11/4/1961,M,MUMBAI,7737.06,5/10/16,41539,252.76
T29418,C1022870,21/6/1969,F,new delhi,73158.42,14/9/16,234344,2212.44
T29419,C1023245,19/3/1988,F,KOLKATA,12186.98,20/9/16,230345,1111.10
T29420,C1044688,21/9/1962,M,MUMBAI,20595.28,14/9/16,121348,226.02
T29421,C1013570,21/10/1962,M,NEW DELHI,26245.14,21/9/16,12153,610.79
T29422,C1023174,5/12/1985,M,BANGALORE,10216.32,29/9/16,45800,249.82
T29423,C1001603,27/1/1998,M,GURGAON,24997.46,3/10/16,193853,508.16
T29424,C1044340,2/2/1962,M,CHENNAI,29104.11,25/8/16,83322,137.57
T29425,C1044517,18/10/1986,M,AHMEDABAD,12697.24,18/8/16,43632,113.21
T29426,C1021766,18/8/1978,M,BANGALORE,3761.77,16/10/16,223052,2056.75
T29427,C1017428,4/8/1988,F,LUCKNOW,8932.85,9/8/16,225030,346.78
T29428,C1031889,5/5/1981,M,GURGAON,13251.01,10/8/16,14259,2625.46
T29429,C1005891,10/7/1978,M,NEW DELHI,36320.99,18/10/16,63627,113.40
T29430,C1005531,17/12/1983,F,new delhi,10106.29,16/8/16,53137,48.72
T29431,C1011886,19/6/1981,F, NEW DELHI ,46401.88,27/10/16,72811,120.33
T29432,C1004086,22/11/1992,F, GURGAON ,28686.27,20/8/16,70333,1465.41
T29433,C1019892,17/3/1982,M,MUMBAI,11369.07,29/8/16,1445,697.64
T29434,C1028863,18/5/1951,M,NEW DELHI,6470.05,30/8/16,23349,1028.21
T29435,C1008962,19/9/1968,M,HYDERABAD,1099.55,4/9/16,162315,649.94
T29436,C1000808,13/9/1981,M,CHENNAI,54298.95,18/10/16,152100,992.25
T29437,C1021491,1/1/1979,F,PATNA,25059.06,23/10/16,201028,155.77
T29438,C1038062,11/11/1994,F,BANGALORE,32107.62,29/8/16,181348,587.35
T29439,C1045319,1/1/1800,F,pune,23937.15,11/10/16,172111,297.10
T29440,C1024594,23/8/1952,F,GURGAON,9043.18,8/9/16,15446,457.41
T29441,C1033649,11/1/1971,M,BANGALORE,16793.13,12/9/16,104048,2518.29
T29442,C1007428,5/6/1972,M,HYDERABAD,34851.37,13/10/16,153634,592.82
T29443,C1009212,16/1/1975,F,PUNE,130109.55,4/8/16,171252,704.79
T29444,C1044267,3/6/1990,M,MUMBAI,22287.82,6/9/16,201423,5743.00
T29445,C1031910,15/4/1991,F,SURAT,286356.55,1/9/16,4825,63.78
T29446,C1016688,10/5/1994,M,MUMBAI,25640.25,31/10/16,62850,151.44
T29447,C1046932,27/7/1982,F,CHENNAI,6104.38,11/9/16,190949,1269.41
T29448,C1016419,15/8/1963,M,MUMBAI,13549.16,7/9/16,141813,1596.26
T29449,C1007774,5/9/1960,M,NOIDA,22645.78,6/9/16,11809,544.99
T29450,C1027085,11/3/1983,M,HYDERABAD,17210.35,15/10/16,65843,3156.06
T29451,C1049185,25/6/1969,M,GURGAON,10650.08,22/8/16,71542,501.09
T29452,C1041101,12/3/1996,M,PUNE,2211.03,30/10/16,44834,1005.66
T29453,C1045326,24/4/1979,M,mumbai,17880.97,20/8/16,102201,4217.61
T29454,C1026755,27/2/1983,M,GURGAON,31947.90,24/9/16,213328,158.50
T29455,C1032974,23/4/1993,M,CHENNAI,9106.46,1/9/16,41253,1040.19
T29456,C1037821,23/1/1980,M,BANGALORE,30446.32,30/8/16,223428,77.67
T29457,C1045235,13/11/1955,M,CHENNAI,24374.82,8/10/16,43209,868.62
T29458,C1008640,8/8/1994,M,HYDERABAD,2541.20,16/9/16,174221,1728.31
T29459,C1044013,9/6/1958,M,MUMBAI,12910.07,11/9/16,122529,1071.27
T29460,C1022627,1/1/1800,M,GURGAON,69824.93,18/9/16,71951,496.10
T29461,C1027744,23/7/1960,M,BANGALORE,12588.90,10/10/16,20236,307.84
T29462,C1016837,9/3/1998,M,BANGALORE,208541.94,15/8/16,163801,725.34
T29463,C1023637,26/8/1963,M,HYDERABAD,22585.25,6/10/16,41448,1585.01
